file_id,hausdorff_distance,rmse,garland_heckbert_error
100026,4.138074833459397,0.8569807057078863,0.7565081185843036
100029,2.5491290068005696,0.8497355087429377,0.7253407558152246
100031,1.3047941305941424,0.3889777890354597,0.15093285165375359
100032,2.533706628388245,0.8488533826089403,0.7169624156961182
100075,0.5104229782923922,0.07315855289765266,0.0037119498374865627
100322,2.127477299875056,0.6781309074079807,0.4695996798574797
100330,1.1632341570142157,0.36061786865956086,0.12940732639563288
100331,1.1104557711796732,0.36329922888447913,0.12964980689903696
100423,0.28598119609055406,0.09346320179381293,0.008786643679443045
100471,3.165083477839413,0.9522639187073715,0.9135262730254006
100478,0.8416155211039346,0.25695274032475185,0.06568594329878798
100500,1.5391102220660153,0.46255985091491003,0.2099290329493855
100507,1.8502335715556706,0.5506008457412698,0.30153993936286505
1005266,1.517946260206657,0.4948156548299267,0.2551459604445741
1005268,1.6558700010003047,0.5213497636051978,0.2720295982274677
1005269,1.269305496628837,0.39722847044758297,0.15775078877687815
1005270,1.8585017310222582,0.4806859463592838,0.23440679556581553
1005272,1.4588160481714356,0.45294899025561225,0.20278351251390858
1005275,1.5691537961247426,0.5216009777460744,0.2714480673071246
1005281,1.8397121974090234,0.5154805433681461,0.26699004058636017
1005285,0.23139537242954678,0.07384511055500016,0.0054117027479852154
1005288,1.6871197705379213,0.521495127442449,0.2633139375055124
100638,0.48566936810018685,0.15966854808898226,0.02513569002642793
100642,0.4926903144172035,0.15775361597544524,0.02488141135230336
100646,0.6414730269685905,0.20477854515413366,0.04149959249381389
100678,1.3212751498134387,0.38737809812407975,0.1499495055472594
100681,4.907622330632523,1.5783924885064926,2.5330276394251623
100815,0.4149344885863733,0.1247862795815011,0.015378934848235378
101168,3.790034401387579,1.1551579588363043,1.3894164768849575
101170,1.7325591990947895,0.6460996848431936,0.4133791005761808
101187,1.7763174570350257,0.6162090743693851,0.3758888624675688
1012236,2.9250558752571836,0.9071106637066948,0.8224109060037356
101250,0.02808460194224166,0.009167366859717864,8.338526347917246e-05
101331,2.5565363510547954,0.7687363634191527,0.5967449057625546
101332,1.8099800493770193,0.6074630217377935,0.36391793144009393
101341,0.9869715663320372,0.3118399661815491,0.0959789666219551
101548,2.6762941125216515,0.9164711862313037,0.8255789458584298
101560,1.6603117635985125,0.6032133626080983,0.36572635072851173
101636,0.33348070510467737,0.10180356575287498,0.010500242574097427
1016856,1.4056540797306816,0.4426511391557424,0.1951355869294201
1016874,1.3764708150107539,0.4427452805259675,0.1995979584188662
1017010,1.7109664312519957,0.49167383585281454,0.24323187446034658
1017016,2.6344651044316882,0.7819173564976226,0.6287414050676451
1018273,1.4787970094751453,0.47920927259606083,0.23039613415637997
1018275,1.6149450192905166,0.49133118476225096,0.23958874369364672
1018276,1.4999415893305574,0.4914695443568216,0.2414322466328743
1018278,1.4874413561028268,0.4779652923658615,0.22770663490070078
1018279,1.5791394457482217,0.48535225754967776,0.23643306460051153
1018295,1.5496718092954411,0.48702465954921076,0.24381150043760694
101881,7.844388762763445,2.5279408410957345,6.359856057851584
101956,3.0121021938255623,0.9930321562962228,0.9769245172198389
102037,1.0703296428862508,0.29691557588624573,0.08823276250122422
102309,0.6306934128768695,0.06984920284232299,0.003682928345560812
1028707,2.6465050891839894,0.8611216806467747,0.7461770824188542
1028708,3.896171351176009,1.2567031000762647,1.6517562945328674
103044,1.770697047565361,0.5262568987787873,0.29010720201949713
103082,1.167645910593424,0.38642864614360706,0.15194341004081424
103141,1.9981036671122787,0.6392902779748311,0.40515619722663504
103142,2.574008906082847,0.83392185887427,0.6937981483269152
103287,1.5256946805528946,0.5227683526144665,0.2782398590501198
103356,1.912768571893645,0.6084949665119981,0.36623420052383004
103358,0.6840296001503152,0.2263610929249114,0.05136415828593333
1036310,0.7874765106435614,0.24891911979013562,0.06100844255562772
1036311,0.6970433458959021,0.23058408387586316,0.05546747966429156
1036312,0.5722142382279345,0.19433449856625212,0.03820975210671711
1036317,1.2542421352977047,0.37072047766013205,0.13912876342579963
1036392,2.610138401134511,0.8015298881678824,0.6720280173589348
1036394,1.095942914803662,0.36912703576686695,0.13450595392150663
1036396,0.2977512739648285,0.09690820209033323,0.009523246886674845
1036466,1.147853249947083,0.3507655832082291,0.12192474432457188
1036467,4.471723114646068,1.3192286223432204,1.7243309877518793
1036656,1.5577335458115817,0.4773036042727096,0.23181211094684728
1037021,2.8117831057267426,0.8863110022776166,0.7959798207331105
1037023,2.8525622558444867,0.7863018783237589,0.6114062001568117
103817,1.7921426830931229,0.6228947492846805,0.38443639413317265
103821,3.526534076642242,0.6036277699431342,0.3710870487265458
103825,1.8465062861321566,0.5619146353265101,0.3192720656683
103826,2.2240742104837627,0.7902416067293229,0.6309032174367492
104187,3.6064297845969815,1.1523051188162075,1.3479056269408445
104188,3.5355181528496327,1.1148867222646683,1.2774776435434236
1043461,0.9969134665765698,0.3042137926013133,0.09273320078022435
104403,1.0668177898661202,0.3549955999460832,0.12880947745702584
1044252,0.5460322876981094,0.17805515975276998,0.03299755720354241
104432,1.0805493867788918,0.3225617601744287,0.0993813093553608
104442,5.001118981186501,1.4111136907576431,2.0283433438432397
104445,0.03916899233373373,0.01124791141788691,0.00012608032501307384
104559,3.903799765337315,1.2752526683874519,1.6725837479408052
104737,2.756882878546424,0.8992594460524047,0.7968456667229783
1051177,1.3790446296165315,0.4428592095323217,0.19812096631183798
105330,0.38481870583401273,0.12475389035861408,0.01547884982530636
1053378,6.72267599466555,1.1682315653316981,1.3210274422542156
105338,0.9316852475996644,0.26862108836933857,0.07072166643536386
1053391,3.396592944648738,1.1577440965707324,1.3375002588613865
105662,3.70987669167761,1.2909983022928224,1.6920466913068595
105688,1.4407044408241445,0.525616407983118,0.2709532911248636
105799,3.2478717221362667,1.0045038278619933,1.042348984544403
105803,1.0759757578359201,0.3187907592929588,0.10720851859471081
105857,1.0743005551173845,0.34221457324919863,0.12029951261044075
105859,2.512063340835383,0.728623749471106,0.5582039354910412
105861,1.6796403539005405,0.496701341552108,0.24926560214619908
105925,1.2544189026919672,0.3905711675194185,0.15490255638711434
106037,2.9358284350895882,0.9017111489555429,0.7841570442984361
106039,1.645608351993797,0.5393646391285708,0.28645104243148173
106100,2.1551772720608864,0.7364596053518092,0.533503758272661
106146,1.103238547930984,0.33581314541861423,0.1167117640088808
106327,2.82206554498352,1.0543767320490545,1.0929754651387804
1063857,1.9358779016776906,0.6485533830500299,0.4232801243207381
1064467,1.459520228016773,0.5099330092196034,0.25769082655200826
1064655,1.0679120542854523,0.34809790265984836,0.12204917061718659
1065031,4.860044719350517,0.579808035063137,0.2616458835890652
106558,1.2703360154853296,0.40232684611327363,0.16298515171892305
106778,1.055212058401638,0.33399924067620423,0.11244034992644843
106782,1.0911437806026707,0.3442889307042797,0.1205050295527982
106784,0.9846058288853793,0.33514043507024427,0.10983606531336133
106785,1.1165459553938828,0.33717796684933243,0.11350713536965595
106786,1.0503934137502455,0.34630109095455863,0.11762110506990685
106787,1.0476954229295432,0.32761668639519753,0.10768870296709511
106789,1.034449369936719,0.32946343780712506,0.1072541764787943
107046,2.9016243760959313,0.9429168560072291,0.9135279676665059
107068,2.028969072590439,0.6046684857953148,0.3640674612313857
107071,3.5528959284449244,1.0703375121769996,1.143596352656626
1071710,0.762103365641586,0.23091188984092273,0.05424722429368464
107389,0.16552992043753945,0.055790356843889416,0.003110662021155975
107402,0.1335309412578255,0.043693058833613234,0.0018658551955234512
107434,0.6113165375171239,0.18836955223689406,0.03474380550473424
1075455,1.0851454738737913,0.31262886586168154,0.09530127014128427
1075458,1.1467100569521174,0.3692243097514929,0.14048310507965242
107586,2.3900603391220296,0.7252794221502415,0.5284112464369497
1082149,1.1915107227038995,0.3792308619210272,0.1436142391079402
108330,1.3345458653744602,0.3745732620245284,0.1399412672319108
108331,1.4446160123417067,0.42504336195587883,0.18318353804498966
108335,1.5114624262358898,0.38042969776198765,0.1459946850830802
1083351,2.0159710303322176,0.6719270879513471,0.44063387766099876
1083352,1.8313614340117934,0.5764437647185395,0.33887721711275914
1083353,1.426704861968067,0.46397778224455344,0.2153511964436163
108338,1.2864724347952372,0.38491058873563666,0.14798581727032845
108340,1.7322538528378175,0.5197463299611501,0.27337561729564147
108482,0.9302577165825265,0.27279291006471007,0.07479290148194077
108521,1.156996263427574,0.38972246769818947,0.14804796320940208
1085686,5.745550635500786,1.8507247507652387,3.4330514801277694
108613,3.6551079249850424,1.1302855209983305,1.2621784570199037
108618,0.9210645595839202,0.29142411452739914,0.08554320924652813
109021,2.222155499568725,0.6827598789393687,0.46576342792197356
109130,0.9933040140960703,0.3323305048433188,0.10901611972791306
109138,0.6965985755281238,0.18406904624268403,0.03370942748358934
109344,1.0625579678158756,0.33280662555812157,0.11252563530649973
1093600,0.8391660094819433,0.2765075466445033,0.07767770685476257
1095210,3.452020232607186,0.9984652547509677,1.0143661614821158
1095211,3.2263921864665135,1.0320427588011307,1.059974891267082
109729,3.439438094850967,0.7374097318752455,0.4519012094876638
109730,0.8914250856218392,0.17618667184069486,0.032581485832417635
1097848,7.593292865060591,2.7209515792427266,7.41971149321298
1099668,1.3156909545017452,0.38318638227467733,0.1501143871748921
1099669,1.0436897753596197,0.3568196005827062,0.12723684288601422
110009,1.275540983996991,0.4053865997189351,0.16563729328344579
110025,1.1216129263948067,0.3473287082542073,0.12396056526798666
110027,2.682484464301938,0.8658696225499388,0.741530093712601
110030,0.38586234901893973,0.10731229871338485,0.011650074919682422
110031,0.3350176499773786,0.10698180148855424,0.011318821115243374
110042,2.721276869759069,0.8175953817848777,0.6612877846459476
110203,2.5353051930714128,0.6087867179055327,0.37114251288101713
110209,0.9038072434978618,0.2748494302878354,0.07288975493468275
110211,0.5450149901347141,0.18849380253437686,0.036197889156766305
110445,0.5895264940806814,0.184718426413224,0.03392116535160576
110710,0.9085108014970215,0.28423782515035106,0.08302389470755273
110714,5.131558003992801,0.9061831106078684,0.8152867878333504
110715,1.10419472436755,0.35081671485954297,0.12178840947261531
110719,1.671106112338514,0.5105662918592855,0.2675336065594804
110725,4.41287529047796,1.3127522771959808,1.7787033882656798
110786,1.8978121184592969,0.621740366422126,0.39950775900458696
110793,1.0264253090543822,0.27314959047005016,0.07439866172953594
110834,0.6702892214283571,0.2074779217068966,0.0433546752721495
110836,3.1676393786084245,1.034183688358876,1.0652864556724915
110907,1.3417308944604815,0.39246613356352134,0.15377321704725114
110928,3.0805712737673323,1.0242711625790208,1.046049592738512
111006,2.7572017711444454,0.8604045538388927,0.7276254031731936
111008,2.05812652110152,0.6452843449683878,0.41620937954766013
111009,2.020400095092844,0.6245355389081831,0.3933051770446119
111010,2.0662517146007073,0.6184117604927238,0.3849816490897925
111013,1.356362910664417,0.27368095754770155,0.06350301559229876
111261,3.342513803055018,0.6707530510244593,0.4530652592222987
111394,2.092760790864031,0.6365807375257516,0.4100835119256385
111587,1.026415281467176,0.34322830074316685,0.11702483622581315
111599,3.2799555087823307,0.6446167588548906,0.39805324925174895
111629,3.1401491207695424,0.8550998228095233,0.7463700751556651
1120761,0.6942405235642061,0.20700587484732524,0.04257930303114607
1120767,0.41445630266328326,0.13055794585754946,0.017300881687715906
1120768,0.7671344174861735,0.24387908357806024,0.060376446106092455
1120769,1.4197403125519434,0.49614143438250635,0.2402130170292844
1120772,0.5872511674914814,0.1681027782291911,0.02820698858986124
1120773,1.2374540934485083,0.4136648811774581,0.1690427296347138
1120777,0.5529785716939369,0.17049018948055122,0.028591598525280346
1120780,4.624867243285037,1.1784297391784706,1.3821593592160435
112230,2.4036326883548513,0.7720562544080457,0.6013773635513698
112333,2.9070667881582932,0.9250010364878061,0.8712409158349633
112534,3.776615964959369,1.2379060128635646,1.5276532020688751
112543,4.785955063314217,1.4194305800572504,2.032815139154723
112546,0.8000249622884071,0.2367933283259297,0.05689627225142645
1126609,1.7404439389073636,0.5487835285338862,0.2948713327697967
1126618,1.582808622402118,0.502510896540983,0.2536460766898666
112826,1.6834204285848007,0.46976597410717447,0.20214506846599214
112831,2.0987056915161473,0.6857714663153712,0.47267678406750047
112854,12.268083497468393,1.1766187550096667,1.0434887447795895
1129073,0.37921180825567313,0.1322975963700882,0.01748722294944518
1129074,0.39480282420225565,0.13201368343755437,0.01722880856015819
1129080,1.1678231328766113,0.3677836392763258,0.13245624823804597
1129084,1.838711147393039,0.5299222001141873,0.28404228585004687
112916,7.735706235043355,0.8712878316915753,0.5756611332291439
112918,3.7317682223424398,0.5894819293310448,0.32848045616482857
112920,1.5281159077942625,0.513512413375974,0.26585531302423
112925,0.6874283300079423,0.23778735656033864,0.05616555520701759
112940,0.4986183729095066,0.15381735624509843,0.02360061586361036
112996,2.077132009526619,0.55921561132808,0.3102303379341022
112998,0.36311177239774306,0.11618251310254009,0.013741969651224843
113125,1.0612852766713148,0.3359767576008826,0.11740001977042402
113134,3.689111156553565,1.2935599794557433,1.6960137813651741
113221,1.6840627209151506,0.5330093214296112,0.28425296280141704
113225,2.405742641315055,0.7375182041434044,0.5573103546790987
113342,0.6781934687146476,0.2206470214043244,0.049221966750688455
113858,1.0101990840346806,0.33865918924086214,0.1143868829492631
113863,0.7230471352823779,0.14871359521769928,0.022046066024140058
113865,0.44203180759343863,0.11292997529685948,0.012453052439528324
113887,4.958669951855407,1.410101905926345,1.9935910440429936
113908,0.8845911713145899,0.20797038205773982,0.0431211019802246
113957,2.037262368974832,0.49261705872455913,0.24823578405466332
114020,1.216498160287489,0.34114178991003963,0.11462440071645047
1146170,0.9411133284747301,0.2550322501682848,0.0650239084310103
1146178,1.1371937073730074,0.3632604153872091,0.1327668024683155
1146181,0.5467520864088123,0.18024980047321632,0.032328866422571004
1146193,0.9660639867434389,0.3037469118008495,0.08894684262333576
1146260,1.0043338277160756,0.30149312003797984,0.08975375123252624
1146261,0.9859592695875317,0.3012389758539221,0.09046652018789382
1147177,1.1253698156897705,0.39434897869380087,0.15547839727899732
1148096,1.807558493374082,0.5276597251272949,0.33058009788518916
115051,1.843724402799334,0.5971851787674909,0.3587352623483077
115061,1.9771887367057408,0.5992447210870998,0.3815870768506637
115064,1.8129503335440027,0.6024556511579823,0.37080961853928796
115068,2.060137278919802,0.6037658590073146,0.3737872680159956
115069,1.8078463077540692,0.6063874183028678,0.3661579388193827
1153643,0.5785251918459692,0.18525708768063306,0.034685758827333935
115601,2.2571097368547597,0.7289890875576767,0.5312618493908288
1156747,2.4257206353352707,0.7408894726146302,0.5437655055549919
1158261,1.859164132997356,0.5771885909486293,0.3362553405682372
1158265,2.2076964106727144,0.7253225087039579,0.5274807737687611
1158268,7.501418124895796,2.3010646068365768,5.281196767675181
116051,0.5217193691450633,0.19473885008433514,0.03793241913963537
116062,1.0493594699453115,0.32287890727461466,0.10319613938470082
116065,0.23120872371526502,0.0776454840111567,0.006076815865001927
116070,0.22042033492253021,0.07382775259298029,0.005541185901562703
116076,0.4266897020430283,0.1402109140747753,0.019985012542150366
116080,0.8455332635180414,0.24665463722268613,0.06040200539984121
116291,2.469867900088802,0.9025082711436708,0.8113166698920593
116863,0.7731673823699758,0.18909864081633615,0.035922040141723025
