file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
100026,105,244,0,0,7,0,0,-12,49,169,False,False,False,24290.92213036622,0.6000060215592384,29.749984797090292,56.001215946885864,91.1245346069336,191.69337732092646,409.3668035311642,796.6825745356164,3,5.0,7.0,8.0,10.0,11.0,12,0.0,0.0,0.12693640630575348,1.5707963267948966,1.5707963267948966,1.5772186387050966,3.1409974001766625,1.25988829854335,2.7766363343068132,6.384666873197084,8.543012366951542,20.772351125776865,44.91645666705014,932.145940873155,False,99.55295955068122,6.876190476190477,0.7699254393368582,19.571558546602905
100029,181,388,0,0,3,0,0,-23,55,264,False,False,False,24814.452098682043,0.08375026832800359,19.46767313780137,36.59958286412984,83.03743116332404,142.70041167805957,211.2809427476519,540.6713854148984,3,5.0,6.0,7.0,8.0,9.0,14,0.0,0.0,0.01939516211052071,1.5707963267948966,1.577853523117738,1.920225960799024,3.141592653589793,1.0526396038626202,4.003891611473378,7.0781336046317325,12.61534369007297,20.225463424230693,30.557955407354434,15068.588547387108,False,63.95477345021145,6.541436464088398,0.7018027296302575,57.24757038151087
100031,279,578,0,0,1,0,0,-10,44,438,True,False,False,4811.5817564354975,0.07567868350542994,0.9957822216070754,1.5819501778641865,7.9455909747644,15.410722769958513,44.196657629471474,109.3610476728958,3,5.0,6.0,6.0,8.0,10.0,23,0.0,0.0,0.001693023603521489,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141080028657101,1.0275699477149114,3.8150691132288785,3.965874586541322,36.16914283789949,86.31167515490199,139.95879075237204,10390.95962467509,True,8.324535910788057,6.21505376344086,0.5597659165491627,72.37986598330104
100032,1364,2823,0,0,5,0,0,-49,0,2084,False,False,False,23651.125279995307,0.037503842088764804,0.9006301583734238,1.1658690856396423,6.657499477278195,14.834741128829581,43.40357285213123,264.61129842611945,3,5.0,6.0,6.0,8.0,10.0,26,0.0,0.0,0.019214360242129327,1.5707963267948966,1.5707963267948966,1.5707963783262788,3.1415912188934882,1.0351957827025158,4.226543609487484,6.354898213487424,35.07542336939053,90.62673226444242,185.0530762081935,10844.118859184764,False,8.378011080409248,6.211143695014663,0.5681614659920624,53.61045582527071
100075,649,1322,10,4,15,0,1,4,0,992,False,False,False,76.91684880353668,0.0,0.006650415282528854,0.01046454796238562,0.031261542522685204,0.15424996782839173,0.3159999659061441,1.7359998630136277,3,5.0,5.0,7.0,8.0,10.0,34,0.0,0.0,0.1307844708773528,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.085369474221213,1.9578008926002208,2.8521415314862932,5.788801103391197,12.779790295829411,29.07519728126554,1e+30,False,0.05818218517665407,6.061633281972265,0.6174686934492285,7.5642965204236e+27
100322,345,694,0,0,2,0,0,-2,57,456,True,False,False,14882.654791808713,0.0037533776376221795,0.7516452758709835,2.9632417666512083,6.8269112971100805,42.742844272160916,138.19651292711208,688.4991016659769,3,5.0,5.0,6.0,8.600000000000023,12.0,29,0.0,0.0,0.20943542306993956,1.5707963267948966,1.5707963267948966,1.5710012210819075,3.141592653589793,1.0416168674565434,1.872342729443965,2.643830165289004,7.6925161589909585,24.622613422381374,51.15985292079552,9380.970734875196,True,21.44474753862927,6.034782608695652,0.6085094823325881,29.071097810685952
100330,452,908,0,0,1,0,0,-2,49,682,True,False,False,4193.861977125032,1.1349680948272096e-06,0.3787969498399818,1.2481881090846185,4.461302976071965,11.394849472721251,23.841939334130405,104.39397486810608,3,5.0,6.0,7.0,8.0,8.0,24,0.0,0.0,0.003016051532343328,1.5707843511281907,1.5708028408979215,2.2068904360197803,3.141592653589793,1.0281199163599124,1.8131807259653137,2.8682484738228475,9.640370543390937,29.275839827156197,103.58011845293612,247295.45545653353,True,4.618790723705983,6.0265486725663715,0.5340138347603376,680.4225635324508
100331,452,908,0,0,1,0,0,-2,0,682,True,False,False,4193.861890655439,1.1349715351854917e-06,0.37879715804362357,1.2481871712450696,4.46528576896715,11.474172332241652,23.84194628318901,104.39394474959958,3,5.0,6.0,7.0,7.900000000000034,8.0,24,0.0,0.0,0.0029908282203867133,1.5707831505658194,1.5708021843197097,2.206896693552982,3.141592653589793,1.0281196350496786,1.8131812742736835,2.860679943920278,9.640416709138876,29.778031319423253,103.58011721367143,247295.45545653353,True,4.618790628475153,6.0265486725663715,0.5337751265957362,679.8127209681157
100423,126,250,0,0,1,0,0,1,81,10,True,False,False,282.05953584939414,0.029543366338076683,0.6662335311884705,0.9746447489793639,1.2999044835188043,1.8321777548380287,2.144752579572424,9.393938444046299,4,6.0,6.0,6.0,7.0,7.75,9,0.0,0.16598521562302332,0.5216591069587098,0.8940432828367404,1.3987800414945468,1.6106328421624783,2.4976399066628847,1.048351962799809,1.6343408973242775,2.188846227589881,2.8610258536444153,4.252576355387262,5.060979377665862,8.14833051280631,True,1.1282381433975766,5.9523809523809526,0.619504412247757,2.483167386441412
100471,6618,13278,13,25,30,0,0,16,0,8545,False,False,False,30121.993051417714,0.0,0.07096066692020031,0.40621246351234086,1.2146074423090467,3.977148161374546,10.771487132277038,449.53288939118283,2,5.0,6.0,6.0,7.0,9.0,64,0.0,0.0,0.02516702415601741,0.1900928428589081,1.5690214653574956,1.5763961580722672,3.141592653589793,1.0083770658675164,1.4851648106751407,2.5855245424241797,3.3461797730899407,8.965691069640409,17.83097586313765,1e+30,False,2.2685640195374086,6.007857358718646,0.2803724993912353,9.790631119144449e+26
